Stilling id,Registrert dato,Yrke grovgruppe,Setning,Kategori,,Notater
5218753,2013-03-20,Industriarbeid,Pb Rolvsøy eller på mail til,0,,
4142977,2012-12-18,Reiseliv og transport,Hva forventer vi av en SJÅFØR i blir lagt merke til i trafikken,0,,
4142977,2012-12-18,Reiseliv og transport,du kjører faktisk rundt med den største logoen vi har,0,,
4142977,2012-12-18,Reiseliv og transport,At du både overholder trafikkreglene og viser varsomhet er en selvfølge,1,,
4142977,2012-12-18,Reiseliv og transport,Vi er svært avhengig av å gi et positivt inntrykk ovenfor våre kunder og vårt nærmiljø,1,,
4142977,2012-12-18,Reiseliv og transport,Kundebehandling og det at du husker at du alltid har med deg alt som er bestilt er også viktig,1,,
4142977,2012-12-18,Reiseliv og transport,For våre leveringskunder er du faktisk den eneste de møter ansikt til ansikt og det gjør deg til en viktig Peppes,0,,
4142977,2012-12-18,Reiseliv og transport,Som sjåfør i vil du gjennom din stilling disponere og ha ansvaret for svært kostbart materiell,1,,
4142977,2012-12-18,Reiseliv og transport,Dette må du alltid ta hensyn til ved å behandle firmaets biler med størst mulig forsiktighet,0,,
4142977,2012-12-18,Reiseliv og transport,Som sjåfør må du ha hatt lappen i minst år og faktisk ha forståelse for at du er Peppes ansikt utad i trafikken,3,,
4142977,2012-12-18,Reiseliv og transport,Vi verdsetter utadvendte fleksible og ansvarsbevisste medarbeidere,2,,
4142977,2012-12-18,Reiseliv og transport,For elektronisk søknadsskjema,0,,
5417729,2013-04-15,Bygg og anlegg,no hrm cv job,0,,
5128952,2013-03-13,Industriarbeid,StS gruppen er i kontinuerlig vekst og søker nå,0,,
5128952,2013-03-13,Industriarbeid,Planlegger innen ISO,0,,
5128952,2013-03-13,Industriarbeid,Vårt datterselskap StS engineering søker,0,,
5128952,2013-03-13,Industriarbeid,StS gruppen tilbyr konkurransedyktige betingelser og gode utviklingsmuligheter i et trivelig arbeidsmiljø,0,,
5128952,2013-03-13,Industriarbeid,For mer informasjon om stillingene besøk bedriftens hjemmeside,0,,
5128952,2013-03-13,Industriarbeid,Søknaden sendes via bedriftens hjemmeside,0,,
5128952,2013-03-13,Industriarbeid,com karriere eller til,0,,
5128952,2013-03-13,Industriarbeid,StS gruppen AS Pb Postterminalen N Bergen,0,,
5802486,2013-06-07,Meglere og konsulenter,Som fagansvarleg vil ein ha det faglege ansvaret for arbeidsprosessane utarbeiding av rutinar og prosedyre samt avstemming og kontroll innafor sitt fagområde,1,,
5802486,2013-06-07,Meglere og konsulenter,Vi ynskjer at du har,0,,
5802486,2013-06-07,Meglere og konsulenter,Høgare økonomisk utdanning relevant arbeidserfaring kan kompensere for manglande formell utdanning,3,,
5802486,2013-06-07,Meglere og konsulenter,års relevant arbeidserfaring,0,,
5802486,2013-06-07,Meglere og konsulenter,Også nyutdanna med gode resultat frå utdanning vært oppmoda om å søkje,2,,
5802486,2013-06-07,Meglere og konsulenter,God rekneskapsforståing og evne til nytenking,2,,
5802486,2013-06-07,Meglere og konsulenter,Gode kunnskapar om Excel,2,,
5802486,2013-06-07,Meglere og konsulenter,Kunnskap om Agresso vil være ein fordel,2,,
5802486,2013-06-07,Meglere og konsulenter,Har du spørsmål knytt til stillingane kan du ta kontakt med økonomileiar,0,,
5802486,2013-06-07,Meglere og konsulenter,eller kommersiell leiar,0,,
5802486,2013-06-07,Meglere og konsulenter,Send kortfatta søknad med CV snarast til,0,,
4642960,2013-01-30,Ledere,Statsbygg er en kunnskapsbasert organisasjon som har en sentral rolle i et virksomhetsområde med stor samfunnsmessig betydning og oppmerksomhet,0,,
4642960,2013-01-30,Ledere,Vi søker nå en Administrerende direktør til å lede og utvikle virksomheten videre,1,,
4642960,2013-01-30,Ledere,Stillingen krever et sterkt samfunnsmessig engasjement solid rolleforståelse og evne til å skape engasjement og effektivt samarbeid både internt og eksternt,2,,
4642960,2013-01-30,Ledere,Vi forutsetter solid ledererfaring fra større kunnskapsbaserte virksomheter gjerne innen,2,,
4642960,2013-01-30,Ledere,byggrelaterte fagområder eller andre virksomheter med store og komplekse prosjekter,0,,
4642960,2013-01-30,Ledere,Videre forutsettes gode kommunikasjonsegenskaper på norsk og engelsk samt evne til å representere Statsbygg utad i komplekse saker på en tydelig og,2,,
4642960,2013-01-30,Ledere,Stillingen er et åremål for seks årmedmulighet for forlengelse for ytterligere seks år,0,,
4642960,2013-01-30,Ledere,Alle henvendelser behandles konfidensielt inntil søknadsfristens utløp,0,,
4642960,2013-01-30,Ledere,Deretter vil det bli satt opp offentlig og utvidet søkerliste,0,,
4642960,2013-01-30,Ledere,Der som en søker ønsker å reservere seg fra en offentlig søkerliste må dette begrunnes,0,,
4642960,2013-01-30,Ledere,Søkeren vil bli varslet dersom ønsket omreservasjon ikke blir tatt til følge,0,,
4642960,2013-01-30,Ledere,Eventuelle spørsmål omstillingen kan rettes til Visindi AS ved,0,,
4642960,2013-01-30,Ledere,eller avdelingsdirektør i Fornyings,0,,
4642960,2013-01-30,Ledere,Søknadmed CV sendes snarest og senest innen februar via,0,,
5837587,2013-06-12,Meglere og konsulenter,skal styrke sin økonomiavdeling og søker en controller,0,,
5837587,2013-06-12,Meglere og konsulenter,Vi søker deg som har gode analytiske egenskaper og som ønsker å bidra aktivt i utviklingsprosesser i mediehuset,2,,
5837587,2013-06-12,Meglere og konsulenter,Du har gjerne controllererfaring fra tidligere og er en initativrik og serviceinnstilt person med gode samarbeids,2,,
5837587,2013-06-12,Meglere og konsulenter,Du vil ha utstrakt dialog med ulike avdelinger i mediehuset og vil også ha løpende dialog med vårt tjenestesenter innen regnskap,1,,
5837587,2013-06-12,Meglere og konsulenter,Utvalgte arbeidsoppgaver,0,,
5837587,2013-06-12,Meglere og konsulenter,Månedsavslutningmed kvalitetssikring av tall og rapportering,1,,
5837587,2013-06-12,Meglere og konsulenter,Lønnsomhetsanalyser og avviksanalyser,1,,
5837587,2013-06-12,Meglere og konsulenter,Utarbeidelse av budsjett og prognoser,1,,
5837587,2013-06-12,Meglere og konsulenter,Prosjekt og analysearbeid,1,,
5837587,2013-06-12,Meglere og konsulenter,Høyere økonomisk utdannelse,3,,
5837587,2013-06-12,Meglere og konsulenter,Initiativrik og gode samarbeidsegenskaper,2,,
5837587,2013-06-12,Meglere og konsulenter,Målrettet systematisk og nøyaktig,2,,
5837587,2013-06-12,Meglere og konsulenter,Fortrolig med bruk av økonomisystemer og gode kunnskaper i bruk av excel,2,,
5837587,2013-06-12,Meglere og konsulenter,Vi tilbyr spennende utfordringer i et av landets største medieselskaper,0,,
5837587,2013-06-12,Meglere og konsulenter,Spørsmål angående stillingen rettes til økonomisjef,0,,
5837587,2013-06-12,Meglere og konsulenter,Søk stillingen elektronisk på bt,0,,
6238589,2013-08-08,Ledere,Vi søker deg som,0,,
6238589,2013-08-08,Ledere,har ideer om hvordan man jobber og kommuniserer i en stor frivillig medlemsorganisasjon sammen med de tillitsvalgte,1,,
6238589,2013-08-08,Ledere,er interessert i å lykkes med å aktivere beholde og rekruttere medlemmer,1,,
6238589,2013-08-08,Ledere,er samfunnsengasjert og liker å jobbe med interessepolitiske saker,1,,
6238589,2013-08-08,Ledere,liker både å jobbe i team og samtidig er drivende og selvgående,2,,
6238589,2013-08-08,Ledere,Drifte fylkeslagets daglige virksomhet,1,,
6238589,2013-08-08,Ledere,I nært samarbeide med fylkets NRF medvirke til å,0,,
6238589,2013-08-08,Ledere,Drive interessepolitisk arbeid lokalt i fylket og regionalt,1,,
6238589,2013-08-08,Ledere,Opprettholde attraktiv lokallagsvirksomhet og synliggjøring av disse,0,,
6238589,2013-08-08,Ledere,Beholde rekruttere og aktivisere medlemmer,1,,
6238589,2013-08-08,Ledere,Implementere ulike verktøy ute i lokallag og fylkeslag,1,,
6238589,2013-08-08,Ledere,Drive opplæring av medlemmer og tillitsvalgte,1,,
6238589,2013-08-08,Ledere,Følge opp og inntektsbringende tiltak kampanjer og aksjoner,1,,
6238589,2013-08-08,Ledere,Vi vektlegger,0,,
6238589,2013-08-08,Ledere,Høyere utdanning relevant erfaring kan kompensere for utdanning,2,,
6238589,2013-08-08,Ledere,Gode datakunnskaper innen,2,,
6238589,2013-08-08,Ledere,erfaring fra praktisk pc,2,,
6238589,2013-08-08,Ledere,arbeide medlemsportaler og noe nettpublikasjon,1,,
6238589,2013-08-08,Ledere,God muntlig og skriftlig fremstillingsevne,2,,
6238589,2013-08-08,Ledere,Orden struktur og ryddig jobbadferd,2,,
6238589,2013-08-08,Ledere,Økonomisk sans erfaring med søknader om tilskudd,2,,
6238589,2013-08-08,Ledere,Erfaring fra serviceyrke salg opplæring eller organisajonsarbeide,2,,
6238589,2013-08-08,Ledere,Godt humør og gode samarbeidsevner fleksibilitet mht arbeidstid og arbeidsform,2,,
6238589,2013-08-08,Ledere,Vi tilbyr,0,,
6238589,2013-08-08,Ledere,En jobb der du har mulighet til å endre samfunnet og gjøre en forskjell,0,,
6238589,2013-08-08,Ledere,Spennende og utfordrende oppgaver i en fremtidsrettet og aktiv organisasjon med lange tradisjoner innen frivillighet,0,,
6238589,2013-08-08,Ledere,Lønn etter avtale tariff,0,,
6238589,2013-08-08,Ledere,Send oss en kortfattet søknad med CV innen aug til,0,,
6238589,2013-08-08,Ledere,Har du spørsmål,0,,
6238589,2013-08-08,Ledere,ring gjerne til generalsekretær,0,,
6238589,2013-08-08,Ledere,eller ta kontakt med,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Til bedriftens settefisklokalitet i Lensvik søkes driftsoperatør,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Viktige ansvarsområder for stillingen vil i hovedsak være,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Røkting og stell av rogn og fisk,1,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Deltakelse i vaksinering og sortering,1,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Drift og vedlikehold av anlegg resirkulering,1,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Deltakelse i vaktordning,1,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Arbeide for at,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",til enhver tid skal drive optimalt,1,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",For stillingen søkes det etter søkere med følgende kvalifikasjoner,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Fagbrev eller annen relevant utdanning,3,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Erfaring fra settefisk,3,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Selvstendig strukturert og resultatorientert,2,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Godt humør og stå,2,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Kunne beherske norsk som arbeidsspråk,3,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Et sterkt faglig miljø lokalt i Norge og internasjonalt,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",En spennende jobb i et selskap i vekst,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Gode muligheter for personlig og faglig utvikling,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",Nærmere opplysninger om stillingene kan gis av produksjonssjef,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",KORTFATTET SØKNAD MED CV SENDES INNEN,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",APRIL TIL,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",AS Hestvika eller,0,,
5388272,2013-04-11,"Jordbruk, skogbruk og fiske",e post til,0,,
5903786,2013-06-21,Ingen yrkesbakgrunn eller uoppgitt,Søknad på stilling BAUHAUS Liertoppen,0,,
5903786,2013-06-21,Ingen yrkesbakgrunn eller uoppgitt,I tillegg til å søke på utlyste stillingsannonser ser vi gjerne at du viser din interesse ved å sende oss en generell jobbsøknad,0,,
5903786,2013-06-21,Ingen yrkesbakgrunn eller uoppgitt,En jobb i BAUHAUS vil være utfordrende krevende og variert da kjeden er i konstant utvikling,0,,
5903786,2013-06-21,Ingen yrkesbakgrunn eller uoppgitt,Vi ser frem til å motta din søknad,0,,
5903786,2013-06-21,Ingen yrkesbakgrunn eller uoppgitt,For elektronisk søknadsskjema,0,,
5485571,2013-04-24,Ingen yrkesbakgrunn eller uoppgitt,HYTTEVAKT SØKES TIL TURISTHYTTA VED LYNGØR FYR SOMMERSESONGEN,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Vi søker personer som er fylt år og som har sertifikat Kl,3,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Alle søkere over år med eller uten disse kvalifikasjonene blir vurdert,3,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Jobben vil hovedsaklig være plenklipping stell og vedlikehold av kirkegårdene i Rana,1,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Det legges vekt på at de som tilsettes har evnen til å jobbe selvstendig,2,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Ved behov for flere opplysninger fås disse ved henvendelse til,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",kirkevergens kontor tlf,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",eller Avd,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",leder kirkegårder tlf,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Opplysninger om stillingene finnes på,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Søknad samt opplysning om ditt arbeidstidsrom sendes,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Rana kirkelige fellesråd,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Mo i Rana,0,,
4957029,2013-02-26,"Jordbruk, skogbruk og fiske",Den norske kirke,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,er en del av Kværnerdalen barnehageenhet som består av syv selvstendige barnehager samlet i tre bygg,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Her har vi flotte fellesrom som gymsal sanserom språkrom og vannrom,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Vi har sonedelt utelekeplass med eget uteområde på taket,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,samt friluftsområde med hinderløype bålplass og snekkerbod,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Kværnerdalen barnehage ligger like ved Kværnerbyen med kort avstand til offentlig kommunikasjon,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Det er store friområder i umiddelbar nærhet kort vei til gårdsopplevelser skog fjord og kultur,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Vi arbeider systematisk med barns medvirkning og voksnes nærvær i eget prosjekt kalt,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Prosjektet har som mål å fremme god helse for de ansatte og fokusere på barns tilknytning gjennom primærkontaktsystem,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Alle team i Kværnerdalen deltar i prosjektet,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Lær mer om Smia gjennom Ã rsplanen,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Les mer om KvÃ rnerdalen barnehage pÃ vÃ re hjemmesider,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Sjekk oss ut på facebook,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Sjekk ut bloggen til Smia,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Delta i planlegging gjennomføring dokumentasjon og vurdering,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Medansvar for den helhetlige omsorgen for det enkelte barn,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Ta imot veiledning,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Være med på og utvikle et godt foreldresamarbeid,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Ha oversikt over planer og daglige aktiviteter,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Delta i møter og kurs som arbeidsgiver pålegger,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Delta i endrings,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Delta i utviklingen av det sosiale miljøet og læringsmiljøet i barnegruppen,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Fagbrev som barne,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Evne til å ta initiativ samarbeide og arbeide selvstendig,2,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Evne til å reflektere over egen praksis,2,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Evne til fleksibilitet,2,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Beherske relevant dataverktøy,2,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Krav bestått Nasjonal norskprøve eller tilsvarende,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Vi benytter norsk som arbeidsspråk,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Søker må beherske norsk muntlig og skriftlig,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,God evne til kommunikasjon med øvrige ansatte og brukere er avgjørende,2,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Vi krever godkjent politiattest ved ansettelse,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Lærerutdanninger og utdanninger i pedagogikk,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Fagskole Fagbrev år,3,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Moderne IKT utstyr,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Veiledning og kompetanseutvikling,1,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Et trivelig arbeidsmiljø og gode utviklingsmuligheter,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,i regulativ avhengig av ansiennitet og erfaring,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,og ungdomsarbeider med fagbrev lønnes i henhold til Oslo kommunes lønnsregulativ,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,Sted Enebakkveien Oslo,0,,
7566538,2014-03-14,Barne- og ungdomsarbeid,For mer informasjon og elektronisk søknadsskjema,0,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Vi trenger systemutviklere som kan bidra til å utvikle gode løsninger for våre kunder i næringsliv og offentlig virksomhet,1,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Har du utviklingskompetanse på,0,,
7273908,2014-01-13,Ingeniør- og ikt-fag,NET C eller Ruby,0,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Trives du i et hektisk og krevende miljø,2,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Er du målbevisst selvgående og har lyst til å bidra,2,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Da har vi veldig lyst å snakke med deg,0,,
7273908,2014-01-13,Ingeniør- og ikt-fag,Ta kontakt med,0,,
7965559,2014-04-14,Butikk- og salgsarbeid,Selgere søkes til Norges råeste sportskjede G MAX,1,,
7965559,2014-04-14,Butikk- og salgsarbeid,Selgere heltid sykkel vinter G MAX Lade,1,,
