Stilling id;Registrert dato;Yrke grovgruppe;Setning;Kategori
4142977;2012-12-18;Reiseliv og transport;For elektronisk søknadsskjema ;
5417729;2013-04-15;Bygg og anlegg;no hrm cv job ;
5128952;2013-03-13;Industriarbeid;StS gruppen er i kontinuerlig vekst og søker nå ;
5128952;2013-03-13;Industriarbeid;Planlegger innen ISO ;
5128952;2013-03-13;Industriarbeid;Vårt datterselskap StS engineering søker ;
5128952;2013-03-13;Industriarbeid;StS gruppen tilbyr konkurransedyktige betingelser og gode utviklingsmuligheter i et trivelig arbeidsmiljø ;
5128952;2013-03-13;Industriarbeid;For mer informasjon om stillingene besøk bedriftens hjemmeside ;
5128952;2013-03-13;Industriarbeid;Søknaden sendes via bedriftens hjemmeside ;
5128952;2013-03-13;Industriarbeid;com karriere eller til ;
5128952;2013-03-13;Industriarbeid;StS gruppen AS Pb Postterminalen N Bergen ;
5802486;2013-06-07;Meglere og konsulenter;Som fagansvarleg vil ein ha det faglege ansvaret for arbeidsprosessane utarbeiding av rutinar og prosedyre samt avstemming og kontroll innafor sitt fagområde ;
5802486;2013-06-07;Meglere og konsulenter;Vi ynskjer at du har ;
5802486;2013-06-07;Meglere og konsulenter;Høgare økonomisk utdanning relevant arbeidserfaring kan kompensere for manglande formell utdanning ;
5802486;2013-06-07;Meglere og konsulenter; års relevant arbeidserfaring ;
5802486;2013-06-07;Meglere og konsulenter;Også nyutdanna med gode resultat frå utdanning vært oppmoda om å søkje ;
5802486;2013-06-07;Meglere og konsulenter;God rekneskapsforståing og evne til nytenking ;
5802486;2013-06-07;Meglere og konsulenter;Gode kunnskapar om Excel ;
5802486;2013-06-07;Meglere og konsulenter;Kunnskap om Agresso vil være ein fordel ;
5802486;2013-06-07;Meglere og konsulenter;Har du spørsmål knytt til stillingane kan du ta kontakt med økonomileiar ;
5802486;2013-06-07;Meglere og konsulenter;eller kommersiell leiar ;
5802486;2013-06-07;Meglere og konsulenter;Send kortfatta søknad med CV snarast til ;
4642960;2013-01-30;Ledere;Statsbygg er en kunnskapsbasert organisasjon som har en sentral rolle i et virksomhetsområde med stor samfunnsmessig betydning og oppmerksomhet ;
4642960;2013-01-30;Ledere;Vi søker nå en Administrerende direktør til å lede og utvikle virksomheten videre ;
4642960;2013-01-30;Ledere;Stillingen krever et sterkt samfunnsmessig engasjement solid rolleforståelse og evne til å skape engasjement og effektivt samarbeid både internt og eksternt ;
4642960;2013-01-30;Ledere;Vi forutsetter solid ledererfaring fra større kunnskapsbaserte virksomheter gjerne innen ;
4642960;2013-01-30;Ledere;byggrelaterte fagområder eller andre virksomheter med store og komplekse prosjekter ;
4642960;2013-01-30;Ledere;Videre forutsettes gode kommunikasjonsegenskaper på norsk og engelsk samt evne til å representere Statsbygg utad i komplekse saker på en tydelig og ;
4642960;2013-01-30;Ledere;Stillingen er et åremål for seks årmedmulighet for forlengelse for ytterligere seks år ;
4642960;2013-01-30;Ledere;Alle henvendelser behandles konfidensielt inntil søknadsfristens utløp ;
4642960;2013-01-30;Ledere;Deretter vil det bli satt opp offentlig og utvidet søkerliste ;
4642960;2013-01-30;Ledere;Der som en søker ønsker å reservere seg fra en offentlig søkerliste må dette begrunnes ;
4642960;2013-01-30;Ledere;Søkeren vil bli varslet dersom ønsket omreservasjon ikke blir tatt til følge ;
4642960;2013-01-30;Ledere;Eventuelle spørsmål omstillingen kan rettes til Visindi AS ved ;
4642960;2013-01-30;Ledere;eller avdelingsdirektør i Fornyings ;
4642960;2013-01-30;Ledere;Søknadmed CV sendes snarest og senest innen februar via ;
5837587;2013-06-12;Meglere og konsulenter;skal styrke sin økonomiavdeling og søker en controller ;
5837587;2013-06-12;Meglere og konsulenter;Vi søker deg som har gode analytiske egenskaper og som ønsker å bidra aktivt i utviklingsprosesser i mediehuset ;
5837587;2013-06-12;Meglere og konsulenter;Du har gjerne controllererfaring fra tidligere og er en initativrik og serviceinnstilt person med gode samarbeids ;
5837587;2013-06-12;Meglere og konsulenter;Du vil ha utstrakt dialog med ulike avdelinger i mediehuset og vil også ha løpende dialog med vårt tjenestesenter innen regnskap ;
5837587;2013-06-12;Meglere og konsulenter;Utvalgte arbeidsoppgaver ;
5837587;2013-06-12;Meglere og konsulenter;Månedsavslutningmed kvalitetssikring av tall og rapportering ;
5837587;2013-06-12;Meglere og konsulenter;Lønnsomhetsanalyser og avviksanalyser ;
5837587;2013-06-12;Meglere og konsulenter;Utarbeidelse av budsjett og prognoser ;
5837587;2013-06-12;Meglere og konsulenter;Prosjekt og analysearbeid ;
5837587;2013-06-12;Meglere og konsulenter;Høyere økonomisk utdannelse ;
5837587;2013-06-12;Meglere og konsulenter;Initiativrik og gode samarbeidsegenskaper ;
5837587;2013-06-12;Meglere og konsulenter;Målrettet systematisk og nøyaktig ;
5837587;2013-06-12;Meglere og konsulenter;Fortrolig med bruk av økonomisystemer og gode kunnskaper i bruk av excel ;
5837587;2013-06-12;Meglere og konsulenter;Vi tilbyr spennende utfordringer i et av landets største medieselskaper ;
5837587;2013-06-12;Meglere og konsulenter;Spørsmål angående stillingen rettes til økonomisjef ;
5837587;2013-06-12;Meglere og konsulenter;Søk stillingen elektronisk på bt ;
6238589;2013-08-08;Ledere;Vi søker deg som ;
6238589;2013-08-08;Ledere;har ideer om hvordan man jobber og kommuniserer i en stor frivillig medlemsorganisasjon sammen med de tillitsvalgte ;
6238589;2013-08-08;Ledere;er interessert i å lykkes med å aktivere beholde og rekruttere medlemmer ;
6238589;2013-08-08;Ledere;er samfunnsengasjert og liker å jobbe med interessepolitiske saker ;
6238589;2013-08-08;Ledere;liker både å jobbe i team og samtidig er drivende og selvgående ;
6238589;2013-08-08;Ledere;Drifte fylkeslagets daglige virksomhet ;
6238589;2013-08-08;Ledere;I nært samarbeide med fylkets NRF medvirke til å ;
6238589;2013-08-08;Ledere;Drive interessepolitisk arbeid lokalt i fylket og regionalt ;
6238589;2013-08-08;Ledere;Opprettholde attraktiv lokallagsvirksomhet og synliggjøring av disse ;
6238589;2013-08-08;Ledere;Beholde rekruttere og aktivisere medlemmer ;
6238589;2013-08-08;Ledere;Implementere ulike verktøy ute i lokallag og fylkeslag ;
6238589;2013-08-08;Ledere;Drive opplæring av medlemmer og tillitsvalgte ;
6238589;2013-08-08;Ledere;Følge opp og inntektsbringende tiltak kampanjer og aksjoner ;
6238589;2013-08-08;Ledere;Vi vektlegger ;
6238589;2013-08-08;Ledere;Høyere utdanning relevant erfaring kan kompensere for utdanning ;
6238589;2013-08-08;Ledere;Gode datakunnskaper innen ;
6238589;2013-08-08;Ledere; erfaring fra praktisk pc ;
6238589;2013-08-08;Ledere;arbeide medlemsportaler og noe nettpublikasjon ;
6238589;2013-08-08;Ledere;God muntlig og skriftlig fremstillingsevne ;
6238589;2013-08-08;Ledere;Orden struktur og ryddig jobbadferd ;
6238589;2013-08-08;Ledere;Økonomisk sans erfaring med søknader om tilskudd ;
6238589;2013-08-08;Ledere;Erfaring fra serviceyrke salg opplæring eller organisajonsarbeide ;
6238589;2013-08-08;Ledere;Godt humør og gode samarbeidsevner fleksibilitet mht arbeidstid og arbeidsform ;
6238589;2013-08-08;Ledere;Vi tilbyr ;
6238589;2013-08-08;Ledere;En jobb der du har mulighet til å endre samfunnet og gjøre en forskjell ;
6238589;2013-08-08;Ledere;Spennende og utfordrende oppgaver i en fremtidsrettet og aktiv organisasjon med lange tradisjoner innen frivillighet ;
6238589;2013-08-08;Ledere;Lønn etter avtale tariff ;
6238589;2013-08-08;Ledere;Send oss en kortfattet søknad med CV innen aug til ;
6238589;2013-08-08;Ledere;Har du spørsmål ;
6238589;2013-08-08;Ledere;ring gjerne til generalsekretær ;
6238589;2013-08-08;Ledere; eller ta kontakt med ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Til bedriftens settefisklokalitet i Lensvik søkes driftsoperatør ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Viktige ansvarsområder for stillingen vil i hovedsak være ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Røkting og stell av rogn og fisk ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Deltakelse i vaksinering og sortering ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Drift og vedlikehold av anlegg resirkulering ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Deltakelse i vaktordning ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Arbeide for at ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;til enhver tid skal drive optimalt ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;For stillingen søkes det etter søkere med følgende kvalifikasjoner ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Fagbrev eller annen relevant utdanning ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Erfaring fra settefisk ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Selvstendig strukturert og resultatorientert ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Godt humør og stå ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Kunne beherske norsk som arbeidsspråk ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Et sterkt faglig miljø lokalt i Norge og internasjonalt ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;En spennende jobb i et selskap i vekst ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Gode muligheter for personlig og faglig utvikling ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;Nærmere opplysninger om stillingene kan gis av produksjonssjef ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;KORTFATTET SØKNAD MED CV SENDES INNEN ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;APRIL TIL ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;AS Hestvika eller ;
5388272;2013-04-11;Jordbruk, skogbruk og fiske;e post til ;
5903786;2013-06-21;Ingen yrkesbakgrunn eller uoppgitt;Søknad på stilling BAUHAUS Liertoppen ;
5903786;2013-06-21;Ingen yrkesbakgrunn eller uoppgitt;I tillegg til å søke på utlyste stillingsannonser ser vi gjerne at du viser din interesse ved å sende oss en generell jobbsøknad ;
5903786;2013-06-21;Ingen yrkesbakgrunn eller uoppgitt;En jobb i BAUHAUS vil være utfordrende krevende og variert da kjeden er i konstant utvikling ;
5903786;2013-06-21;Ingen yrkesbakgrunn eller uoppgitt;Vi ser frem til å motta din søknad ;
5903786;2013-06-21;Ingen yrkesbakgrunn eller uoppgitt;For elektronisk søknadsskjema ;
5485571;2013-04-24;Ingen yrkesbakgrunn eller uoppgitt;HYTTEVAKT SØKES TIL TURISTHYTTA VED LYNGØR FYR SOMMERSESONGEN ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Vi søker personer som er fylt år og som har sertifikat Kl ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Alle søkere over år med eller uten disse kvalifikasjonene blir vurdert ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Jobben vil hovedsaklig være plenklipping stell og vedlikehold av kirkegårdene i Rana ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Det legges vekt på at de som tilsettes har evnen til å jobbe selvstendig ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Ved behov for flere opplysninger fås disse ved henvendelse til ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;kirkevergens kontor tlf ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske; eller Avd ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;leder kirkegårder tlf ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Opplysninger om stillingene finnes på ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Søknad samt opplysning om ditt arbeidstidsrom sendes ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Rana kirkelige fellesråd ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske; Mo i Rana ;
4957029;2013-02-26;Jordbruk, skogbruk og fiske;Den norske kirke;
7566538;2014-03-14;Barne- og ungdomsarbeid;er en del av Kværnerdalen barnehageenhet som består av syv selvstendige barnehager samlet i tre bygg ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Her har vi flotte fellesrom som gymsal sanserom språkrom og vannrom ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Vi har sonedelt utelekeplass med eget uteområde på taket ;
7566538;2014-03-14;Barne- og ungdomsarbeid;samt friluftsområde med hinderløype bålplass og snekkerbod ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Kværnerdalen barnehage ligger like ved Kværnerbyen med kort avstand til offentlig kommunikasjon ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Det er store friområder i umiddelbar nærhet kort vei til gårdsopplevelser skog fjord og kultur ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Vi arbeider systematisk med barns medvirkning og voksnes nærvær i eget prosjekt kalt ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Prosjektet har som mål å fremme god helse for de ansatte og fokusere på barns tilknytning gjennom primærkontaktsystem ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Alle team i Kværnerdalen deltar i prosjektet ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Lær mer om Smia gjennom Ã rsplanen ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Les mer om KvÃ rnerdalen barnehage pÃ vÃ re hjemmesider ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Sjekk oss ut på facebook ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Sjekk ut bloggen til Smia ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Delta i planlegging gjennomføring dokumentasjon og vurdering ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Medansvar for den helhetlige omsorgen for det enkelte barn ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Ta imot veiledning ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Være med på og utvikle et godt foreldresamarbeid ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Ha oversikt over planer og daglige aktiviteter ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Delta i møter og kurs som arbeidsgiver pålegger ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Delta i endrings ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Delta i utviklingen av det sosiale miljøet og læringsmiljøet i barnegruppen ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Fagbrev som barne ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Evne til å ta initiativ samarbeide og arbeide selvstendig ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Evne til å reflektere over egen praksis ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Evne til fleksibilitet ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Beherske relevant dataverktøy ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Krav bestått Nasjonal norskprøve eller tilsvarende ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Vi benytter norsk som arbeidsspråk ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Søker må beherske norsk muntlig og skriftlig ;
7566538;2014-03-14;Barne- og ungdomsarbeid;God evne til kommunikasjon med øvrige ansatte og brukere er avgjørende ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Vi krever godkjent politiattest ved ansettelse ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Lærerutdanninger og utdanninger i pedagogikk ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Fagskole Fagbrev år ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Moderne IKT utstyr ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Veiledning og kompetanseutvikling ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Et trivelig arbeidsmiljø og gode utviklingsmuligheter ;
7566538;2014-03-14;Barne- og ungdomsarbeid; i regulativ avhengig av ansiennitet og erfaring ;
7566538;2014-03-14;Barne- og ungdomsarbeid;og ungdomsarbeider med fagbrev lønnes i henhold til Oslo kommunes lønnsregulativ ;
7566538;2014-03-14;Barne- og ungdomsarbeid;Sted Enebakkveien Oslo ;
7566538;2014-03-14;Barne- og ungdomsarbeid;For mer informasjon og elektronisk søknadsskjema ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Vi trenger systemutviklere som kan bidra til å utvikle gode løsninger for våre kunder i næringsliv og offentlig virksomhet ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Har du utviklingskompetanse på ;
7273908;2014-01-13;Ingeniør- og ikt-fag;NET C eller Ruby ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Trives du i et hektisk og krevende miljø ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Er du målbevisst selvgående og har lyst til å bidra ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Da har vi veldig lyst å snakke med deg ;
7273908;2014-01-13;Ingeniør- og ikt-fag;Ta kontakt med ;
7965559;2014-04-14;Butikk- og salgsarbeid;Selgere søkes til Norges råeste sportskjede G MAX ;
7965559;2014-04-14;Butikk- og salgsarbeid;Selgere heltid sykkel vinter G MAX Lade ;
7965559;2014-04-14;Butikk- og salgsarbeid;Norges råeste sportskjede G MAX søker Selger ;
7965559;2014-04-14;Butikk- og salgsarbeid;G MAX er store sportsvarehus som inneholder absolutt alt av sport for både nybegynnere og entusiaster ;
7965559;2014-04-14;Butikk- og salgsarbeid;Et sportseldorado uten sidestykke med rikelig plass til å vise utstyr og bekledning til alle typer sportsaktiviteter ;
7965559;2014-04-14;Butikk- og salgsarbeid;G MAX representerer Norges største innkjøpssystem for sportsartikler og skal gi deg minimale priser ;
7965559;2014-04-14;Butikk- og salgsarbeid;Pluss stort utvalg og fagkompetanse ;
7965559;2014-04-14;Butikk- og salgsarbeid;Store effektive varehus med maks utvalg og ansatte med lidenskap for faget skal gi deg Norges råeste handleopplevelse i sportsbransjen ;
7965559;2014-04-14;Butikk- og salgsarbeid;sikre kundene en unik handleopplevelse bransjens beste kundebehandling service og produktkunnskap ;
7965559;2014-04-14;Butikk- og salgsarbeid;god kjennskap til kjede ;
7965559;2014-04-14;Butikk- og salgsarbeid;og butikkdrift og kampanjedrevet butikksalg god produktkunnskap og engasjement for det aktuelle avdelingsområdet du søker mot er en klar fordel ;
