Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
644839;2003-09-04;Kontorarbeid;"Vi ønsker det som: Takler høyt tempo, viser stor fleksibilitet, tar ansvar, liker å jobbe i team, behersker norsk. Søkere må være fylt 16 år.
Du som ønsker denne utfordringen, send skriftlig søknad med CV."
590093;2003-05-07;Ingen yrkesbakgrunn eller uoppgitt;"Vi søker en person til rengjøring av biler samt forefallende arbeid, hovedsakelig ettermiddagsarbeid.
Erfaring med håndtering av dyr vil være en fordel, men er ikke et krav.
Stillingen forutsetter sertifikat for lastebil med henger.
Send skriftlig søknad. 
"
563163;2003-03-12;Serviceyrker og annet arbeid;"Trondheim kommune har som målsetting å være en ledende lærebedrift med ca. 250 lærlinger under utdanning til enhver tid. Vi vil på denne måten utdanne fagarbeidere som grunnlag for egen rekruttering og sikre kvaliteten på tjenestene til publikum.
I år har Trondheim kommune ledige læreplasser i renholdsoperatørfaget fra sommeren 2003.
Krav til søkeren: Det er ønskelig med grunnkurs og VK1. Søkere med annen relevant skolegang og arbeidserfaring kommer også i betraktning. Vi legger stor vekt på personlige egenskaper som samarbeidsevne, ansvarsbevissthet og punktlighet. Det er viktig at du liker å omgås mennesker. Vi oppfordrer spesielt ungdom med flerkulturell bakgrunn å søke. 
Søknadsbehandling: Personlige søknader sendes innen fastsatt søknadsfrist. Aktuelle søkere vil bli innkalt til intervju i løpet av april/mai. Tilbud om læreplass gis før 1. juni. Læretiden vil normalt starte i august.
Søknaden: Søknaden må inneholde kopi av attester, vitnemål og karakterutskrift fra siste termin. Søkes læreplass i flere fag, må det sendes fullstendig søknad for hvert fag."
568978;2003-03-20;Ingeniør- og ikt-fag;"Perform a variety of general support activities in the software support function. As a technical liaison, responsible for providing troubleshooting and software support to costomers. Help customers decide best and most efficient use of products to meet their goals. Advise customers regarding the product's proper use and address specific user issues. Assess and respond to situations where standard procedures have failed in isolating og fixing problems. Document product design problems, reliability and maintenance problems, and customer issues in database for engineering and for customers. May be involved in customer training or consulting programs. May train lower level software support staff. 
Skills: Working knowledge of C++ and/or Java, and  programming theory and practice, BS Degree i Computer SCience or related field (or equivalent experience) is required. One-year relevant software industry or internship experience.
Utdanningsnivå: , including Academic. 
Reisegodtgjørelse. Flyttestønad.
Nødvendige språkkunnskaper: English good.
Hvordan søke: Brev + CV til arbeidsgiver.
Arbeidsgiveropplysninger:
, Inc. 
Amsteldijk 166
1070 DJ Amsterdam, Nederland
E-post:     Faks: +31 (0)20 
"
659098;2003-10-08;Akademiske yrker;"Ved hvert av regionkontorene, arbeidssteder  Alta, Trondheim, Bergen, Tønsberg og Oslo:
: Ref. nr. SBF 16/03
: Ref. nr. SBF 25/03
: Ref. nr. SBF 34/03
: Ref. nr. SBF 43/03
: Ref. nr. SBF 52/03
Arbeidsoppgaver: Arkivleder skal ha regionalt faglig ansvar for arkivområdet og arbeidet skal kombineres med praktiske arkivfaglige oppgaver. Arkivleder rapporterer direkte til personal- og administrasjonsansvarlig.
Arkivlederen skal arbeide med: Utforming og oppfølging av rutiner.Opplæring. Kvalitetssikring. Tilpasning av IT-baserte arkivsystemer.Utviklingsoppgaver. Praktiske, arkivfaglige oppgaver.
Kompetansekrav: Relevant utdanning og erfaring med arkivarbeid. Det er ønskelig med formell arkivfaglig utdannelse, men lang dokumentert erfaring fra fagområdet kan i særlige tilfeller erstatte dette. Det skal innføres fullelektronisk arkivsystem og søkere må beherske vanlige IT-verktøy godt.
Dersom en søker er interessert i flere av de annonserte stillingene bes det anmerket i prioritert rekkefølge hvilke stillinger man søker. 
Barne- og familiedepartementet arbeider for at flere kvinner skal inneha lederstillinger. Kvinner oppfordres derfor til å søke. 
Send søknad med CV (ikke send attestkopier nå, ved behov ber vi om at disse ettersendes). 
Vi oppfordrer søkere til å bruke vårt elektroniske søknadsskjema på internett.
"
611264;2003-06-13;Ingeniør- og ikt-fag;"Vi du ha en tøff og spennende utfordring og være med på laget? Vi er inne i en oppbyggingsfase og trenger nøkkelpersoner med den rette innstillingen.
Vi søker materiellansvarlig (ingeniør).
Vedkommende sitter i stab hos driftssjef og får det daglige ansvaret for forvaltningen av rullende materiell. Dette inkluderer blant annet oppbyggingen av teknisk dokumentasjon, opplæring, driftsplanlegging og oppfølging av vedlikeholdsstatus  mv. inkl. nødvendig myndighetskontakt.
Vi søker en person med jernbanefaglig eller høyere teknisk utdannelse, primært innen mekanisk eller elektromekanisk område. Det er ønskelig med erfaring innen teknisk vedlikehold, kvalitetsstyring- eller sikkerhetsstyringssystemer og gjerne også kontraktsadministrasjon. Du må være ryddig og ordentlig men likevel ikke redd for å bli skitten på hendene.
Ansettelsesforhold og lønn vil være konkurransedyktig. 
Send søknad med referanser og kopi av vitnemål og attester og alle bevis/sertifikater.
."
529072;2003-01-06;Serviceyrker og annet arbeid;"I stillinga ligg alt vedlikehald og slått på Vaksdal gravplass. Vedlikehaldsarbeidaren skal utarbeide og fylgje opp vedlikehaldsplanar for kyrkjene og gravplassane i samarbeid med kyrkjeverja. Ha praktisk utføring og oppfølging av vedlikehald for bygningsmasse, planting, og gravminne i heile kommunen etter avtale. 
Krav til søkjaren: Søkjaren må kunne arbeide sjølvstendig, og disponere eigen bil i arbeidet. Søkjaren bør ha fagbrev innafor anleggsgartnar-, tømrar- eller målarfaget, eller relevant praksis. Det vert lagt vekt på at søkjaren er positiv og hjelpsam i møtet med våre brukarar. Send søknad."
585242;2003-04-25;Ingen yrkesbakgrunn eller uoppgitt; søker hjelp til plenklipping sommeren 2003.
582243;2003-04-15;Meglere og konsulenter;"Vår leder for ferskvareavdelingen har valgt å trappe ned og vi søker hennes etterfølger. Dette er en meget interessant stilling med mange utfordringer. Stillingen er direkte underlagt butikksjefen.
Vi søker etter en ærlig, arbeidsom og utadvendt person med samarbeidsevner og lederegenskaper. Kjennskap til håndtering av ferskvarer er nødvendig. Send søknad med CV, attester og vitnemål."
527849;2003-01-02;Barne- og ungdomsarbeid;" søker:
En assistent 100% fast stilling (avd. 3-6 år).
En assistent, engasjement, én dag pr. uke, evt. to dager.
 
Send skriftlig søknad."
544185;2003-02-05;Bygg og anlegg;"Hvis du vil bli lærling hos oss, ser vi gjerne at du har bestått både relevant grunnkurs og VK1.
Du får søknadsskjema hvis du tar kontakt med kommunen, skolen du går på, eller www.yrkesutdanning.com.
Dersom du ønsker å søke læreplass i flere kommuner, prioriterer du dette i søknaden. 
Søknaden sendes til den kommunen du har som førstevalg. 
"
626008;2003-07-24;Barne- og ungdomsarbeid;" søker Barnehageassistent, Pedagogisk fagsenter.
Vikarordning i barnehagene. Har du lyst til å være vikar i  barnehager? Barnehageassistenter søkes til faste stillinger. Stillingene er organisert i en vikarordning knyttet til Pedagogisk fagsenter med tjenestegjøring i den enkelte barnehage ved behov. Vi ønsker oss fleksible personer med erfaring fra arbeid i barnehage som ønsker å jobbe heltid eller deltid. Personlig egnethet vil bli vektlagt. Veiledning vil bli gitt. 
Søknad merkes KPO nr. og sendes."
585250;2003-04-25;Jordbruk, skogbruk og fiske;"Vi søker medarbeider til vårt gartneri. Erfaring ikke påkrevet, opplæring vil bli gitt.
Vi kan tilby et trivelig miljø.
Send søknad."
831597;2004-11-10;Meglere og konsulenter;"Schjærven PR har en betydelig kundeportefølje og søker derfor etter seniorrådgiver.
Du har omfattende kommunikasjonsfaglig kompetanse og erfaring. Du har et bredt nettverk, er åpen for utfordringer, samarbeider godt, er utadvendt, kreativ, reflektert, analytisk og kunnskapsrik. Vi trenger deg både som viktig bidragsyter for eksisterende kunder, men også for etablering av nye relasjoner.
Ta gjerne kontakt med oss - kanskje finner vi både takten og tonen?
Velkommen med din søknad, som sendes elektronisk så snart som mulig."
782258;2004-08-03;Butikk- og salgsarbeid;Lørdag/ekstrahjelp søkes til vårt rammeverksted på moa syd.
730329;2004-03-29;Reiseliv og transport;"  Lofoten søker etter vikarer som på kort varsel kan dekke opp fravær under sykdom, ferier og andre permisjoner blant våre faste sjåfører.
I tillegg vil det bli aktuelt med en del turkjøring nå som vi nærmer oss turistsesongen.
Arbeidssted vil henholdsvis være Svolvær, Leknes og Å i Lofoten. 
Liker du å jobbe med kunder, er du service- og samarbeidsorientert og har nødvendig sertifikat og kjøreseddel for buss, da er du velkommen til å sende søknad med nødvendig attester.
Kilde: Lofotposten, 27.03.04."
762309;2004-06-08;Reiseliv og transport;"Vi søker kokk, servitører og barkeeper tilsesongarbeid på vår charterbåt. Fagbrev er ønskelig, men ikke krav. Erfaring i de ulike fagene er ønskelig. Søker må ha fylt 20 år. Snarlig tiltredelse. Søknadsfrist 20.06.04.
Søknad med cv sendes til  eller pr. post.
For spørsmål, ring , .
Kilde:  03.06.04.
"
799925;2004-09-07;Butikk- og salgsarbeid;"Vi søker salgskonsulent til området Hordaland og deler av Rogaland.
Arbeidsoppgaver:
Besøke forhandlere innenfor definert område. Ansvar for oppfølging av eksponeringsutstyr i butikk. Opplæring av våre kunder i varebehandling. Oppfølging av leveranse. Oppfølging av kampanjeaktiviteter.
Som salgskonsulent bør du:
Ha erfaring fra salg og kjennskap til dagligvarebransjen. Har relevant utdanning. Ha evne til å jobbe selvstendig og systematisk. Kunne dokumentere resultater. Være fortrolig med PC som arbeidsverktøy. Ha evne til å bygge relasjoner. Være omgjengelig og positiv.
Send skriftlig søknad og CV snarest og senest innen søknadsfristens utløp."
772528;2004-06-28;Meglere og konsulenter;" AS åpner ny butikk i Kongsberg i oktober.  Blir du vår nye
nestleder.
Vår hverdag handler om varepresentasjon, salg, økonomi, innkjøp,
logistikk, coaching, human resource management ? effektiv butikkdrift i
henhold til strategi og konsept. Vi bruker moderne verktøy, som vårt
egenutviklede IT-system og har en effektiv organisasjon bak butikkene. Hos oss er alle med og bidrar til gode resultater. Det handler om å ta en utfordring og vokse på den.
Butikkene har et lederteam bestående av butikkleder, som har hovedansvaret for butikkdriften og nestleder, som assisterer butikkleder i en opplæringsperiode frem til neste utfordring ? egen butikk. Våre ledere har ""drive"" og er gode på økonomi, salg, markedsføring og human resource management +. Tar du utfordringen?
Vår nye nestleder tilbys konkurransedyktig lønn, opplæring og faglig
videreutvikling, forsikringsordning og refinansieringsordning. Du arbeider på en meget solid og velorganisert arbeidsplass, der du er en viktig del av kjedens suksess og kontinuerlige utvikling.
Bruk det elektroniske søknadsskjemaet under / på www.mestergronn.no
Link til søknadsskjema:
	Send søknad"
828009;2004-11-02;Ledere;"Vi ønsker å styrke vår satsning innen området kirurgi, gastroenterologi og gynekologi og søker etter en produktsjef som får ansvar for faglig oppdatering, salg og opplæring av utstyret til kundene. Produktsjef rapporterer til markedssjef og har budsjett- og resultatansvar innen sitt område. På markedsavdelingen er det 5 produktsjefer.
Arbeidsoppgaver:
- Lage strategi- og handlingsplaner iht. overordnet strategi 
- Holde seg faglig oppdatert om utvikling og forskning innen ansvarsområde 
- Oppsøkende kundekontakt 
- Salg og forhandling 
- Gi opplæring og være rådgiver overfor kundene
Utdanningsretning: 
- Medisin / Helse / Sosialfag 
- Allmen- / Natur- / Realfag 
- Økonomi / Admin./ Org. / Ledelse
Personlige egenskaper: 
- Evne til å skape relasjoner og få tillit 
- Strukturert og trives med å arbeide både selvstendig og i team 
- Arbeide målbevisst og resultatorientert 
- Interesse for å holde seg faglig oppdatert på utvikling og forskning. 
Kvalifikasjoner: 
- Erfaring fra sykehus, for eksempel medisinteknisk avdeling, operasjonssykepleier, lege, anestesisykepleier, sykepleier eller som selger av tilsvarende utstyr til fagmiljø på sykehus 
- God teknisk forståelse og erfaring med å bruke PC som arbeidsverktøy
Språk: 
- Norsk 
- Engelsk 
- Tysk
Generelle betingelser: 
- Faglig og interessant arbeid med muligheter for personlig utvikling og til å følge med i utviklingen innen medisinsk og kirurgisk teknologi
- Du samarbeider med kollegaer med høy kompetanse 
Diverse arbeidsforhold: 
- Reiseaktivitet: Anslagsvis 100 reisedager
Søknadsfrist snarest."
752345;2004-05-15;Undervisning;"BORKEDALEN SKOLE: 85 % vik. for SFO-leder, vikariat i perioden 01.08.04 - 31.07.05, med mulighet for forlengelse. 
Vi søker etter personer med ped.utdanning (evt. barne- og ungdomsarb.), samt relevant praksis.
For stillingen gjelder: Kommunale tilsettingsvilkår. Personlig egnethet for stillingen vil bli vektlagt. Tilfredsstillende helse- og politiattest må leveres v/tilsetting. 
Send skriftlig søknad m/vedl. av bekr. kopier av vitnemål/attester.
For søknadsskjema, se våre internettsider.
 
Kilde: Fædrelandsvennen 08.05.04"
797048;2004-08-31;Bygg og anlegg;" AS opplever en positiv utvikling og en økning i aktivitetsnivået. I den anledning søker vi Operatør for mobil og stasjonær kvern og Maskinfører.
Kvalifikasjoner: Førerkort kl. BC. Maskinførerbevis. Tidligere erfaring.
Vi tilbyr: Utfordrende oppgaver i et spennende miljø. Nødvendig opplæring. Utstrakt reisevirksomhet.
Søknaden sendes snarest."
688232;2003-12-31;Helse, pleie og omsorg;"Fagteammedarbeider: Relevant sosialfaglig høgskoleutdanning eller universitetsutdanning, samt minimum 5 års erfaring fra barnevernsarbeid eller behandlingsarbeid med barn og/eller familier. Det er ønskelig med videreutdanning innen konsultasjon/veiledning, familieterapi, fosterhjemsarbeid og/eller arbeid med rusmisbrukere. Fagteamene skal ha en tverrfaglig sammensetning og det søkes derfor spesielt etter psykologer og personer med relevant spesialpedagogisk utdanning.
I et fagteam er det nødvendig at samtlige ansatte kan arbeide selvstendig, vise gode samarbeidsevner og ha en god skriftlig og muntlig fremstillingsevne. Personlig egnethet vil derfor bli tillagt stor vekt ved ansettelse i alle stillinger. Alle ansatte må påregne bruk av egen bil i tjenesten. For øvrig vanlige statlige ansettelsesvilkår.
Lønnsplasseringer
Fagteammedarbeider: Rådgiver (kode 1434, lønnstrinn 36 -59 etter kvalifikasjoner). Psykologer plasseres etter kvalifikasjoner i kodeverket for psykologer.
Søknad sendes."
720105;2004-03-10;Helse, pleie og omsorg;"Vikariat i 50,7% stilling for offentlig godkjent hjelpepleier/omsorgsarbeider ved Våler omsorgssenter. Stillingen er en nattevaktstilling på skjermet avdeling. 
For alle stillingene gjelder:
Vi søker etter medarbeidere som er fleksible, samarbeidsvillige, har godt humør og pågangsmot. Personlig egnethet vil bli vektlagt. 
Send med fullstendig CV, da denne blir kopiert og benyttet som utvidet søkerliste.
Send søknad med CV og kopier av attester og vitnemål 
Velkommen som søker!"
