Stilling id;Registrert dato;Yrke grovgruppe;Stillingsbeskrivelse vasket
7566538;2014-03-14;Barne- og ungdomsarbeid;"Ref. nr. . er en del av Kværnerdalen barnehageenhet som består av syv selvstendige barnehager samlet i tre bygg. Her har vi flotte fellesrom som gymsal,, sanserom, språkrom og vannrom. Vi har sonedelt utelekeplass, med eget uteområde på taket. samt friluftsområde med hinderløype, bålplass og snekkerbod. Kværnerdalen barnehage ligger like ved Kværnerbyen med kort avstand til offentlig kommunikasjon. Det er store friområder i umiddelbar nærhet, kort vei til gårdsopplevelser, skog, fjord og kultur. Vi arbeider systematisk med barns medvirkning og voksnes nærvær i eget prosjekt, kalt. Prosjektet har som mål å fremme god helse for de ansatte og fokusere på barns tilknytning gjennom primærkontaktsystem. Alle team i Kværnerdalen deltar i prosjektet. Lær mer om Smia gjennom Ã¥rsplanen,. Les mer om KvÃ¦rnerdalen barnehage pÃ¥ vÃ¥re hjemmesider. Sjekk oss ut på facebook. Sjekk ut bloggen til Smia. FÃ¸lg. kvaernerdalen. function(d,s,id){var js,fjs. d. getElementsByTagName(s)[0]. if(. d. getElementById(id)){js. d. createElement(s). js. id. id. js. src. "". Arbeidsoppgaver. Delta i planlegging,gjennomføring,dokumentasjon og vurdering. Medansvar for den helhetlige omsorgen for det enkelte barn. Ta imot veiledning. Være med på og utvikle et godt foreldresamarbeid. Ha oversikt over planer og daglige aktiviteter. Delta i møter og kurs som arbeidsgiver pålegger. Delta i endrings. og utviklingsarbeid. Delta i utviklingen av det sosiale miljøet og læringsmiljøet i barnegruppen. Kvalifikasjoner. Fagbrev som barne. og ungdomsarbeider. Evne til å ta initiativ, samarbeide og arbeide selvstendig. Evne til å reflektere over egen praksis. Evne til fleksibilitet. Gode kommunikasjonsevner. Beherske relevant dataverktøy. Krav: bestått Nasjonal norskprøve 3 eller tilsvarende. Må dokumenteres. Vi benytter norsk som arbeidsspråk. Søker må beherske norsk muntlig og skriftlig. God evne til kommunikasjon med øvrige ansatte og brukere er avgjørende. Vi krever godkjent politiattest ved ansettelse. Utdanningsretning. Lærerutdanninger og utdanninger i pedagogikk. Utdanningsnivå. Fagskole Fagbrev (2 år). Språk. Norsk. Vi tilbyr. Moderne IKT utstyr. Veiledning og kompetanseutvikling. Gode forsikrings. og pensjonsordninger. Et trivelig arbeidsmiljø og gode utviklingsmuligheter. Lønnsplassering 9. 21 i. regulativ, avhengig av ansiennitet og erfaring. Barne. og ungdomsarbeider med fagbrev lønnes i henhold til Oslo kommunes lønnsregulativ. Sted: Enebakkveien 71, 0196 Oslo. Kontaktperson(er).  , Teamleder,. For mer informasjon og elektronisk søknadsskjema.  "
7273908;2014-01-13;Ingeniør- og ikt-fag;Vi trenger systemutviklere som kan bidra til å utvikle gode løsninger for våre kunder i næringsliv og offentlig virksomhet. Har du utviklingskompetanse på. NET, C. eller Ruby. Trives du i et hektisk og krevende miljø. Er du målbevisst, selvgående og har lyst til å bidra. Da har vi veldig lyst å snakke med deg. Ta kontakt med. .  Mail.  eller ring. AS. Sjøgata 2. NO. 9253 Tromsø. Telefon. 30
7965559;2014-04-14;Butikk- og salgsarbeid;"Selgere søkes til Norges råeste sportskjede G. MAX. Selgere heltid sykkel vinter G MAX Lade. Norges råeste sportskjede, G. MAX søker Selger. sykkel vinter. G. MAX er store sportsvarehus som inneholder absolutt alt av sport, for både nybegynnere og entusiaster. Et sportseldorado uten sidestykke, med rikelig plass til å vise utstyr og bekledning til alle typer sportsaktiviteter. G. MAX representerer Norges største innkjøpssystem for sportsartikler, og skal gi deg minimale priser. Pluss stort utvalg og fagkompetanse. Store, effektive varehus med maks utvalg, og ansatte med lidenskap for faget skal gi deg Norges råeste handleopplevelse i sportsbransjen. sikre kundene en unik handleopplevelse, bransjens beste kundebehandling, service og produktkunnskap. Kvalifikasjoner bakgrunn. god kjennskap til kjede. og butikkdrift og kampanjedrevet butikksalg, god produktkunnskap og engasjement for det aktuelle avdelingsområdet du søker mot er en klar fordel. relevant erfaring fra tilsvarende rolle innen butikk. varehus. og stormarked, gjerne annen faghandel. sportsbransjeerfaring er ikke avgjørende men en fordel. Personlig profil egenskaper. du er en kremmer i ""kropp og sjel"" og er lidenskapelig opptatt av butikkdrift og ikke minst produktområdet du skal jobbe i. du er strukturert og ryddig, liker å skape resultater gjennom egen og andres innsats. du er konkurransedrevet. konkurransedyktige betingelser og gode fremtidige karrieremuligheter. Alle søknader skal sendes via. Sted: Lade. Tiltredelse: 01. 09. 14. Kontakter.  , tlf: 47. ,. , tlf: 47. For elektronisk søknadsskjema.  "
8730370;2014-12-04;Meglere og konsulenter;. Arbeidsoppgaver. Kvalifikasjoner egenskaper. Vi tilbyr. Lønn: Etter avtale. For elektronisk søknadsskjema: 
8560728;2014-09-15;Helse, pleie og omsorg;. er en bydel med stort mangfold og mange spennende utfordringer og har et godt utbygget tiltaksapparat for barn og unge. Alna barneverntjeneste er samlet i en enhet, organisert i ulike avdelinger. mottak, barn familie 1 og 2, ungdom, omsorg og lokale tiltak. Barneverntjenesten vektlegger å arbeide med prioriterte saker og ha fokus på identifikasjon og bearbeiding av primær problematikk. Barneverntjenesten har fulgt et kompetanseopplegg med. , og dette preger vår faglige tenkning og utførelse av arbeidet. Vi søker nå etter miljøterapeut til avdeling Lokale tiltak. Målgruppen er barn i alder 0. 18 år og deres familier som er i behov for omfattende hjelpetiltak etter Lov om barneverntjenester. For stillingen fremlegges politiattest etter gjeldende regler. Kun elektroniske søknader vurderes. Arbeidsoppgaver. Ansvar for barnevernfaglig miljøarbeid i familier. Utøve endringsarbeid i familier med fastlåste samspillsmønstre negative oppdragelsesmønstre. Tilby sinnemestring individuelt og i grupper. Bidra med faglig kompetanse til øvrig virksomhet på Lokale tiltak. Det må påberegnes noe kveldsarbeid. Kvalifikasjoner. 3 årig sosialfaglig utdanning, barnevernpedagog eller sosionom. Dokumentert erfaring fra miljøterapeutisk arbeid i familier. Erfaring fra sinnemestringsarbeid. God skriftlig og muntlig fremstillingsevne. Førerkort klasse B. Utdanningsretning. Helse. , sosial. og idrettsfag. Utdanningsnivå. Høyskole Universitet Diplom BachelorgradCand. Mag. Personlige egenskaper. Gode kommunikasjonsferdigheter og samarbeidsegenskaper. Høy grad av fleksibilitet. Strukturert og evne til å jobbe godt under press. Målrettet og med god gjennomføringsevne. Personlig egnethet tillegges avgjørende vekt. Vi tilbyr. Godt arbeidsmiljø med høyt faglig fokus. Gode opplæring oppfølging. Spennende og utfordrende arbeidsoppgaver. En inkluderende og ikke diskriminerende personalpolitikk. Fleksitid. Lønnsplassering i lønnstrinn 31. 39 (415. 800. 475. 600). Andre opplysninger. Stillingsbrøk: 100. Vikariat. Antall stillinger: 1. Sluttdato for ansettelse vikariat engasjement: 01. 09. 2015. Sted: Trosterud senter,Tvetenveien 217, 0674 Oslo. Kontaktperson(er).  , Avdelingsleder,. . ,. Søknadsfrist: 29. 09. 2014. 
8639338;2014-10-22;Helse, pleie og omsorg;. Bestillerkontoret, ansatte. er organisert under Bestillerkontoret. Arbeidsoppgaver. Innsatsteamet gir rask og fleksibel hjelp i form av rehabilitering ved utskriving fra sykehus eller institusjonsopphold eller for å forebygge innleggelse. Innsatsteam gir hjelp til brukere med ekstra behov for vurdering, hjelp, trygging og eller tilrettelegging i hjem. Kvalifikasjoner. Vi søker offentlig godkjent fysioterapeut med solide fagkunnskaper, lang erfaring fra hverdagsrehabilitering av hjemmeboende. Det er også ønskelig med kjennskap til fagprogrammet Gerica og det legges vekt på å kunne jobbe selvstendig så vel som i team. Erfaring fra veiledning av turnusfysioterapeuter er en fordel. Utdanningsretning. Helse. , sosial. og idrettsfag. Utdanningsnivå. Høyskole Universitet. Personlige egenskaper. Fleksibilitet, serviceinnstilling og personlig egnethet vektlegges. Vi tilbyr. Vikariat i 6 mnd. Et spennende fagmiljø og et godt arbeidsmiljø med varierte arbeidsoppgaver. Lønnstrinn 41 ( kr. 501. 900. ). Andre opplysninger. Stillingsbrøk: 100. Vikariat. Antall stillinger: 1. Sted: Sommerogaten 1, 0255 Oslo. Kontaktperson(er).  For mer informasjon og elektronisk søknadsskjema.  
7517780;2014-03-07;Akademiske yrker;. Ved FLO. er det ledig stilling som. og kontrollkontor. Tjenestested: Lutvann Oslo. Stillingsinnehaveren inngår i et kollektivt miljø der det vil det bli lagt vekt på å bidra til å løse løpende fellesoppgaver. Divisjonen er under utvikling og endringer i forhold til stillingens ansvarsområde kan påregnes. Det kreves universitets. eller høgskoleutdanning med relevant fagfelt, 1 års ledererfaring og forvaltningstjeneste. Det kreves god muntlig og skriftlig fremstillingsevne. Annen utdanning og relevant tjenesteerfaring vil etter vurdering kunne kompensere for manglende formell utdanning. Det vil bli lagt vekt på erfaring i bruk av SAP, personlige egenskaper som gode samarbeidsevner og analytiske evner. Det vil bli foretatt intervju av aktuelle kandidater, og resultatet av intervjuet og søknaden vil kriterier i utvelgelsesprosessen. Relevante attester og vitnemål må legges ved søknaden. Generelt. Det må påregnes kurs utdanning innenfor fagfeltet. Stillingen lønnes etter Statens lønnsregulativ ltr. 49. 57 (fra kr. 414. 500. til kr. 473. 400. pr. år). Lønnsplassering etter kvalifikasjoner. Fra lønnen trekkes 2. lovfestet pensjonsinnskudd til. Den statlige arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen. Det er derfor et personalpolitisk mål å oppnå en balansert alders. og kjønnssammensetning og rekruttere personer med innvandrerbakgrunn. Personer med innvandrerbakgrunn oppfordres til å søke. Som IA. virksomhet legger Forsvaret vekt på å legge til rette arbeidsforholdet for personer med redusert funksjonsevne. Vi tilbyr en stilling med utfordrende arbeidsoppgaver i en kunnskapsrik organisasjon og et hyggelig og uformelt arbeidsmiljø. Her er mulighet for faglig utvikling og kurs opplæring innen fagfeltet. Vi har fleksibel arbeidstid og mulighet for trening inntil 2 timer pr uke i arbeidstiden. Nærmere opplysninger om stillingen kan fås ved henvendelse til seksjonssjef. , tlf. eventuelt mob. Vi oppfordrer til å søke elektronisk via link på siden. Spørsmål vedrørende elektronisk søknadsskjema rettes til personalkonsulent. mob. . Søknader som sendes per post må merkes FAØ 06. 2014 og sendes til. FLO. Personell,. Postboks 800, Postmottak, 2617 Lillehammer. Søknadsfrist: 25. 03. 2014. Mottatte saksdokumenter vil ikke bli returnert. Sted: Lutvann. Tiltredelse: Snarest. Kontakter.  , tlf: 47. ,. Bodin, tlf: 47. For elektronisk søknadsskjema.  
7269715;2014-01-02;Akademiske yrker;Vil du være trainee i et av Norges største advokatfirma. er et av Norges største forretningsjuridiske advokatfirmaer, med over 180 profesjonelle medarbeidere med spisskompetanse innen transaksjoner, skatt og avgift samt forretningsjus. Advokatfirmaet er organisert i faggrupper og tverrfaglige bransjegrupper for på best mulig måte kunne yte service med høy faglig kvalitet overfor våre kunder. Som trainee i. vil du få følelsen av hvordan det er å arbeide som advokatfullmektig i et av Norges største advokatfirma. Du vil få satt teori ut i praksis, og gjennom god personlig oppfølging vil vi bidra til din faglige og personlige utvikling. I. rekrutterer vi årlig opptil 20 traineer til vårt kontor i Oslo samt traineer til våre kontorer i Stavanger, Haugesund og Tønsberg. Traineeperiodene varer i 4. 6 uker og er fordelt over hele året. Tiltredelse avklares og tilpasses den enkelte students ønsker og våre behov. Rekruttering av nyutdannede skjer i stor grad gjennom vårt traineeprogram. Vi rekrutterer traineer løpende og på Arbeidslivsdagene på UiO og UiB. Traineestillingene er hovedsakelig for studenter som ikke er ferdige å studere. Arbeidssted.  gate 14. 0191 Oslo. Haugesund. Stavanger. Tønsberg. Arbeidsoppgaver.  Du vil få anledning til å utrede aktuelle rettslige spørsmål for våre advokater og få erfaring med å skrive utkast til brev, notater og prosesskrift. Du vil få mulighet til å være involvert i klientmøter, være med i rettssalen og delta på interne advokatmøter. Du vil få tildelt en fadder som gir deg råd og påser at du får varierte arbeidsoppgaver som gir et høyt faglig utbytte. Kvalifikasjoner.  Søkere til traineestilling i. må ha kommet minimum halvveis i studiet i jus rettsvitenskap. Vi tilbyr.  Vår samarbeidsorienterte bedriftskultur og omfattende lærings. og utviklingsmuligheter er bakgrunnen for at Deloitte er blant de foretrukne selskaper for nyutdannede. Gode betingelser. Andre opplysninger.  Trainee. Kontaktperson(er).  (Oslo), tlf. (. 47). (Stavanger), tlf. (. 47). (Haugesund), tlf. (. 47). (Tønsberg), tlf. (. 47). For fullstendig utlysningstekst og elektronisk søknadsskjema.  Søknadsfrist: Snarest
7271560;2014-01-07;Serviceyrker og annet arbeid;Jobbnorge ID: 97850. 2. gangs utlysning. Tromsø fengsel har ledig 100 . stilling som verksbetjent.  . Verkstedet er bemannet med 2 verksbetjenter og er delt inn i en mekanisk avdeling, tynnplate avdeling samt et motorverksted. Betjenten skal rettlede og holde de innsatte sysselsatt. Arbeidet som verkstedet utfører er i hovedsak produksjon og reparasjon for private, offentlige samt bedrifter i nærområdet. Stillingen innebærer også kreativ tenking og utvikling av nye produkter, samt metoder for opplæring av innsatte innenfor fengslets sikkerhetsrammer. Organisatorisk er stillingen underlagt verksmester ved anstalten, og arbeidet vil i hovedsak være ved verkstedet på avdeling for høyt sikkerhetsnivå. Det er utarbeidet arbeidsbeskrivelse for stillingen. Søkeren må være villig til å gjennomføre pålagte kurs og utdanning som kreves. Kvalifikasjoner: Fagutdanning med fagbrev innen et eller flere av områdene som er beskrevet ovenfor, samt at det vil det bli vektlagt praksis innen overnevnte fag. Personlige egenskaper: Søkeren må tilstrebe en god kommunikasjon med, samt ha evne og vilje til å skape et godt arbeidsmiljø blant ansatte innsatte. Gode samarbeidsegenskaper samt evne til planlegging innenfor eget arbeidsområde kreves. Personlig egnethet for stillingen vil bli vektlagt. Stillingen er plassert i lønnsramme 39 alternativ 4 i statens regulativ. Fra bruttolønn trekkes 2. innskudd til Statens pensjonskasse. Stillingen tiltredes etter avtale. Det må ikke være noe å utsette på vandelen til tilsatte i kriminalomsorgen. Utfyllende politiattest må fremlegges. Den statelige arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen. Det er derfor et personalpolitisk mål å oppnå en balansert alders og kjønnssammensetning, og å rekruttere personer med innvandrerbakgrunn. Vi oppfordrer alle kvalifiserte kandidater til å søke stillingen. Nærmere opplysninger om stillingen gis av. eller fengselsleder. . Søknad med CV sendes elektronisk via denne siden (jobbnorge. no9. Kopi av vitnemål og attester bringes med ved intervju. Søknadsfrist 21. 01. 14. Se annonsen og søk på stillingen www. jobbnorge. no
7381169;2014-02-17;Industriarbeid;Responsibilities and tasks.  Summer internship in one of our electrical discipline. groups in Kristiansand. Qualifications og personal attributes.  Student and or technical background. Good communication skills, verbal and written. and English skills. Ability to work well in a team as well as independently. We offer.  Friendly colleagues in an industry with a bright future. An environment where you are encouraged to develop your skills and share your knowledge with your colleagues. Competitive benefits and strong focus on work. life balance. Friendly colleagues in an industry with a bright future. An environment where you are encouraged to develop your skills and share your knowledge with your colleagues. Competitive benefits and strong focus on work. life balance. Exciting job opportunities with a great potential for professional development. Contact information.  ,. 47. 
8519910;2014-08-27;Barne- og ungdomsarbeid;En 10 års gammel gutt med spesielle behov trenger flere assistenter som kan jobbe fra tidlig morgen kl. 07. 00. 08. 30, samt kveldstid fra kl. 15. 30. 20. 30, samt i helger og helligdager. Han trenger også noen som kan ta snømåking vinterestid fra kl. 07. 00. 08. 00, så han kommer seg på skolen. Menn oppfordres til å søke. Han må ha hjelp med personlig hygiene, kommunikasjon, spising og være fysisk aktiv. Han går selv og veldig sosial og blid gutt. Politiattest vil bli innhentet. Om dette er av interesse ta kontakt på telefon eller e. post. 
